      2 [CAL|Radeon (TM) Pro Duo|4|
      2 [CAL|Radeon RX 570 Series|4|
      2 [CAL|Radeon RX 560 Series|6|
      2 [CAL|Radeon RX 550 Series (POLARIS12 / DRM 3.23.0 / 4.15.0-1-amd64, LLVM 5.0.1)|1|
      2 [CAL|Radeon RX 550 Series|6|
      2 [CAL|Radeon Pro 560|1|
      2 [CAL|KV SPECTRE DESKTOP 65W/100W (130F)|1|
      2 [CAL|Hawaii|4|
      2 [CAL|gfx901|1|
      2 [CAL|gfx900|9|
      2 [CAL|Ellesmere|5|
      2 [CAL|Ellesmere|3|
      2 [CAL|Dogs|1|
      2 [CAL|Cayman|3|
      2 [CAL|Carrizo|2|
      2 [CAL|Baffin|4|
      2 [CAL|ATI Radeon Turks XT Prototype|1|
      2 [CAL|ATI Radeon Redwood XT Prototype|1|
      2 [CAL|ATI Radeon HD 5800 Series|1|
      2 [CAL|ATI Radeon HD 4700/4800 (RV740/RV770)|4|
      2 [CAL|ATI Radeon HD 4600 series (R730)|2|
      2 [CAL|AMD TURKS (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD TURKS (DRM 2.50.0 / 4.13.0-38-generic, LLVM 6.0.0)|1|
      2 [CAL|AMD TURKS (DRM 2.50.0 / 4.13.0-37-lowlatency, LLVM 7.0.0)|1|
      2 [CAL|AMD SUMO2 (DRM 2.50.0 / 4.15.14-1-ARCH, LLVM 6.0.0)|1|
      2 [CAL|AMD Radeon Vega Frontier Edition Compute Engine|1|
      2 [CAL|AMD Radeon (TM) RX 580|3|
      2 [CAL|AMD Radeon(TM) RX 560 Series|5|
      2 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.14-300.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.23.0, 4.15.0-20-generic, LLVM 6.0.0)|1|
      2 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.18.0 / 4.13.0-38-generic, LLVM 6.0.0)|1|
      2 [CAL|AMD Radeon (TM) RX 460 Graphics (POLARIS11 / DRM 3.23.0 / 4.16.3-200.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD Radeon (TM) RX 460 Graphics (POLARIS11 / DRM 3.23.0 / 4.15.17-300.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD Radeon(TM) R9 M470|1|
      2 [CAL|AMD Radeon (TM) R9 M375X|1|
      2 [CAL|AMD Radeon (TM) R9 Fury Series|3|
      2 [CAL|AMD Radeon (TM) R9 370 Series|1|
      2 [CAL|AMD Radeon (TM) R9 200 Series|6|
      2 [CAL|AMD Radeon(TM) R8 M445DX Graphics|1|
      2 [CAL|AMD Radeon (TM) R8 M445DX|2|
      2 [CAL|AMD Radeon(TM) R8 M445DX|1|
      2 [CAL|AMD Radeon (TM) R7 M350|1|
      2 [CAL|AMD Radeon (TM) R7 360 Series|2|
      2 [CAL|AMD Radeon(TM) R7 360 Series|1|
      2 [CAL|AMD Radeon (TM) R5 M320|1|
      2 [CAL|AMD Radeon(TM) R5 M240|2|
      2 [CAL|AMD Radeon(TM) R5 340X|2|
      2 [CAL|AMD Radeon (TM) Pro WX 7100 Graphics|2|
      2 [CAL|AMD Radeon(TM) M535DX|1|
      2 [CAL|AMD Radeon(TM) HD8570|1|
      2 [CAL|AMD Radeon RX Vega 56 Compute Engine|1|
      2 [CAL|AMD Radeon RX 560 Compute Engine|1|
      2 [CAL|AMD Radeon RX 480 Compute Engine|1|
      2 [CAL|AMD RADEON R9 M395X|1|
      2 [CAL|AMD Radeon R9 M370X|1|
      2 [CAL|AMD Radeon R9 260|1|
      2 [CAL|AMD Radeon R9 200 Series|7|
      2 [CAL|AMD Radeon R9 200 Series|3|
      2 [CAL|AMD Radeon R9 200 / HD 7900 Series|5|
      2 [CAL|AMD Radeon R8 M535DX|1|
      2 [CAL|AMD Radeon R7 Graphics|2|
      2 [CAL|AMD Radeon R5 M435|1|
      2 [CAL|AMD Radeon R5 M420|1|
      2 [CAL|AMD Radeon Pro WX 3100|3|
      2 [CAL|AMD Radeon Pro WX 3100|1|
      2 [CAL|AMD Radeon Pro 455 Compute Engine|1|-
      2 [CAL|AMD Radeon Pro 450 Compute Engine|1|-
      2 [CAL|AMD Radeon HD Verde PRO Prototype Compute Engine|1|
      2 [CAL|AMD Radeon HD - FirePro D700 Compute Engine|1|
      2 [CAL|AMD Radeon HD - FirePro D300 Compute Engine|1|
      2 [CAL|AMD Radeon HD 8760|1|
      2 [CAL|AMD Radeon HD 8610G|2|
      2 [CAL|AMD Radeon HD 8600 Series|1|
      2 [CAL|AMD Radeon HD 8600M Series|2|
      2 [CAL|AMD Radeon HD 8500 Series|1|
      2 [CAL|AMD Radeon HD 8500M|2|
      2 [CAL|AMD Radeon HD 7950|1|
      2 [CAL|AMD Radeon HD 7900 Series|3|
      2 [CAL|AMD Radeon HD 7870/7950/7970/R9 280/R9 280X series (Tahiti)|5|
      2 [CAL|AMD Radeon HD 7800 Series|5|
      2 [CAL|AMD Radeon HD 7700 series (Cape Verde)|2|
      2 [CAL|AMD Radeon Graphics|2|
      2 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.16.5-1-hardened, LLVM 6.0.0)|1|
      2 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.15.0-13-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.13.0-39-lowlatency, LLVM 5.0.0)|1|
      2 [CAL|AMD PITCAIRN (DRM 2.49.0 / 4.10.0-38-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD PALM (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD KABINI (DRM 2.50.0 / 4.15.7-1-ARCH, LLVM 5.0.1)|1|
      2 [CAL|AMD JUNIPER (DRM 2.50.0 / 4.15.17-300.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD HAWAII (DRM 2.50.0 / 4.13.0-37-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD FirePro W7000|1|
      2 [CAL|AMD Firepro W5170M|1|
      2 [CAL|AMD FirePro W5100 (FireGL V)|1|
      2 [CAL|AMD FirePro W5000|2|
      2 [CAL|AMD FirePro M6100 FireGL V|1|
      2 [CAL|AMD Firepro M6100|1|
      2 [CAL|AMD FirePro M4000|1|
      2 [CAL|AMD FirePro D300 (FireGL V)|2|
      2 [CAL|AMD CAPE VERDE (DRM 2.49.0 / 4.9.0-6-amd64, LLVM 3.9.1)|1|
      2 [CAL|AMD CAICOS (DRM 2.50.0 / 4.16.5-041605-generic, LLVM 5.0.0)|1|
      2 [CAL|AMD CAICOS (DRM 2.50.0 / 4.16.3-jpmr, LLVM 6.0.0)|2|
      2 [CAL|AMD CAICOS (DRM 2.50.0 / 4.14.0-0.bpo.3-amd64, LLVM 3.9.1)|1|
      2 [CAL|AMD ARUBA (DRM 2.50.0 / 4.16.3-200.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD ARUBA (DRM 2.50.0 / 4.15.17-300.fc27.x86_64, LLVM 5.0.1)|1|
      2 [CAL|AMD ARUBA (DRM 2.50.0 / 4.15.0-20-generic, LLVM 6.0.0)|1|
      2 [CAL|AMD A6 Micro-6500T Quad-Core APU with Radeon(TM)R4 Graphics|1|
      2 [CAL|67FF:CF|1|
      1 [CAL|Turks|2|
      1 [CAL|Tahiti|7|
      1 [CAL|Tahiti|3|
      1 [CAL|Stoney|2|
      1 [CAL|Radeon (TM) RX 580 Graphics|1|
      1 [CAL|Radeon (TM) RX 470 Graphics|4|
      1 [CAL|Radeon (TM) RX 460|2|
      1 [CAL|Radeon(TM) RX 460|1|
      1 [CAL|Radeon(TM) R7 M530 (R17M-M1-70)|1|
      1 [CAL|Radeon(TM) R7 M465|1|
      1 [CAL|Radeon (TM) R7 M445|2|
      1 [CAL|Radeon (TM) Pro WX 7100 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-20-generic, LLVM 6.0.0)|1|
      1 [CAL|Radeon (TM) Pro WX 4100|1|
      1 [CAL|Radeon (TM) Pro Duo|8|
      1 [CAL|Radeon Sky 900|2|
      1 [CAL|Radeon RX Vega (VEGA10, DRM 3.23.0, 4.16.5-gentoo, LLVM 6.0.0)|1|
      1 [CAL|Radeon RX Vega (VEGA10, DRM 3.23.0, 4.16.4-gentoo, LLVM 6.0.0)|1|
      1 [CAL|Radeon RX Vega (VEGA10 / DRM 3.23.0 / 4.16.3extratemps-1-default, LLVM 6.0.0)|3|
      1 [CAL|Radeon RX 580 Series (POLARIS10 / DRM 3.23.0 / 4.15.7-1-zen, LLVM 7.0.0)|1|
      1 [CAL|Radeon RX 580 Series (POLARIS10 / DRM 3.18.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|Radeon RX 580 Series|11|
      1 [CAL|Radeon RX 580 Series|10|
      1 [CAL|Radeon RX 570|1|
      1 [CAL|Radeon RX 560 Series (POLARIS11, DRM 3.23.0, 4.16.3, LLVM 6.0.0)|1|
      1 [CAL|Radeon RX 560 Series (POLARIS11 / DRM 3.23.0 / 4.16.3-gentoo, LLVM 6.0.0)|1|
      1 [CAL|Radeon RX 560 Series (POLARIS11 / DRM 3.23.0 / 4.15.0-1-amd64, LLVM 5.0.1)|1|
      1 [CAL|Radeon RX 560 Series (POLARIS11 / DRM 3.19.0 / 4.14.34-1-MANJARO, LLVM 6.0.0)|1|
      1 [CAL|Radeon RX 560 Series (AMD POLARIS11 / DRM 3.19.0 / 4.14.0-0.bpo.3-amd64, LLVM 5.0.0)|1|
      1 [CAL|Radeon RX 560 Series|5|
      1 [CAL|Radeon RX 550 Series (POLARIS12 / DRM 3.23.0 / 4.16.3-200.fc27.x86_64, LLVM 5.0.1)|1|
      1 [CAL|Radeon RX480|1|
      1 [CAL|Radeon Pro WX 5100|1|
      1 [CAL|Radeon Pro WX 3100|1|
      1 [CAL|Radeon Pro 570|1|
      1 [CAL|Radeon Pro 555|1|
      1 [CAL|Radeon 550 Series|2|
      1 [CAL|Radeon 500 Series (POLARIS12 / DRM 3.23.0 / 4.15.14-300.fc27.x86_64, LLVM 5.0.1)|1|
      1 [CAL|Raccoons|1|
      1 [CAL|Kalindi|2|
      1 [CAL|Hawaii|6|
      1 [CAL|gfx900|2|
      1 [CAL|gfx804|2|
      1 [CAL|Ellesmere|12|
      1 [CAL|Device 6863|1|
      1 [CAL|Device 67df|1|
      1 [CAL|Caicos|1|
      1 [CAL|Barco MXRT 7500 (WDDM)|1|
      1 [CAL|Baffin [Polaris11]|1|
      1 [CAL|ATI Radeon HD5800 series (Cypress)|2|
      1 [CAL|ATI Radeon HD 5800/5900 series (Cypress/Hemlock)|3|
      1 [CAL|ATI Radeon HD5700 series (Juniper)|2|
      1 [CAL|ATI Radeon HD 4700/4800 (RV740/RV770)|3|
      1 [CAL|ATI Radeon HD 2300/2400/3200 (RV610)|2|
      1 [CAL|ATI Radeon Caicos Unknown Prototype|1|
      1 [CAL|ATI Radeon Caicos PRO Prototype|1|
      1 [CAL|ASUS R7 240 Series|1|
      1 [CAL|AMD TURKS (DRM 2.50.0 / 4.15.4-300.fc27.x86_64, LLVM 5.0.1)|1|
      1 [CAL|AMD TURKS (DRM 2.50.0 / 4.13.0-38-generic, LLVM 5.0.0)|2|
      1 [CAL|AMD TURKS (DRM 2.50.0 / 4.13.0-21-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD TURKS (DRM 2.43.0 / 4.4.0-116-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD TAHITI (DRM 2.50.0 / 4.15.15-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD TAHITI (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|2|
      1 [CAL|AMD TAHITI (DRM 2.50.0 / 4.13.0-26-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD TAHITI (DRM 2.50.0 / 4.13.0-1-amd64, LLVM 5.0.0)|1|
      1 [CAL|AMD TAHITI (DRM 2.46.0 / 4.8.0-59-generic, LLVM 4.0.1)|1|
      1 [CAL|AMD SUPERSUMO|1|
      1 [CAL|AMD SUMO|1|
      1 [CAL|AMD REDWOOD (DRM 2.50.0 / 4.16.4-300.fc28.x86_64, LLVM 6.0.0)|1|
      1 [CAL|AMD RAVEN (DRM 3.23.0 / 4.15.0-20-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD Radeon(TM) Vega 10 Mobile Graphics|1|
      1 [CAL|AMD Radeon (TM) RX 580|2|
      1 [CAL|AMD Radeon (TM) RX 570|4|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-20-generic, LLVM 6.0.0)|2|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-15-generic, LLVM 6.0.0)|2|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-15-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-13-generic, LLVM 6.0.0)|2|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.23.0 / 4.15.0-12-generic, LLVM 5.0.1)|2|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics (POLARIS10 / DRM 3.10.0 / 4.11.8-300.fc26.x86_64, LLVM 5.0.1)|1|
      1 [CAL|AMD Radeon (TM) RX 480 Graphics|3|
      1 [CAL|AMD Radeon (TM) RX 470 Graphics (AMD POLARIS10 / DRM 3.18.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD Radeon (TM) RX 470 Graphics|3|
      1 [CAL|AMD Radeon (TM) RX 470 Graphics|1|
      1 [CAL|AMD Radeon (TM) RX 460 Graphics (POLARIS11 / DRM 3.23.0 / 4.16.5, LLVM 5.0.1)|1|
      1 [CAL|AMD Radeon (TM) RX 460 Graphics (POLARIS11 / DRM 3.19.0 / 4.14.0-3-amd64, LLVM 5.0.1)|1|
      1 [CAL|AMD Radeon(TM) RX460|1|
      1 [CAL|AMD Radeon (TM) R9 M390X|1|
      1 [CAL|AMD Radeon (TM)  R9 M385X|2|
      1 [CAL|AMD Radeon (TM)  R9 M385X|1|
      1 [CAL|AMD Radeon (TM) R9 M375|1|
      1 [CAL|AMD Radeon (TM) R9 Fury Series|6|
      1 [CAL|AMD Radeon (TM) R9 Fury Series|4|
      1 [CAL|AMD Radeon (TM) R9 380 Series (TONGA / DRM 3.8.0 / 4.9.82-1-MANJARO, LLVM 5.0.1)|1|
      1 [CAL|AMD Radeon (TM) R9 380 Series|5|
      1 [CAL|AMD Radeon (TM) R9 380 Series|4|
      1 [CAL|AMD Radeon (TM) R9 360 Series|1|
      1 [CAL|AMD Radeon (TM) R9 300 Series|1|
      1 [CAL|AMD Radeon(TM) R9 270|2|
      1 [CAL|AMD Radeon (TM) R9 200 Series|5|
      1 [CAL|AMD Radeon(TM) R8 M365DX|2|
      1 [CAL|AMD Radeon (TM) R7 M460|2|
      1 [CAL|AMD Radeon (TM) R7 M360|2|
      1 [CAL|AMD Radeon (TM) R7 M350|2|
      1 [CAL|AMD Radeon(TM) R7 430|1|
      1 [CAL|AMD Radeon(TM) R6 Graphics|2|
      1 [CAL|AMD Radeon(TM) R6|1|
      1 [CAL|AMD Radeon (TM) R5 Graphics|1|
      1 [CAL|AMD Radeon(TM) R5 430M|1|
      1 [CAL|AMD Radeon (TM) Pro WX 5100 Graphics|1|
      1 [CAL|AMD Radeon(TM) Pro Duo|2|
      1 [CAL|AMD Radeon(TM) HD8800 Series (AMD PITCAIRN / DRM 3.18.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD Radeon (TM) HD 8550M|1|
      1 [CAL|AMD Radeon Series|1|
      1 [CAL|AMD Radeon RX Vega 64 Compute Engine|1|
      1 [CAL|AMD Radeon RX Vega 64|2|
      1 [CAL|AMD RADEON R9 M395|1|
      1 [CAL|AMD Radeon R9 M290X Compute Engine|1|-
      1 [CAL|AMD Radeon R9 380 (Tonga)|2|
      1 [CAL|AMD Radeon R9 380 (Tonga)|1|
      1 [CAL|AMD Radeon R9 380|1|
      1 [CAL|AMD Radeon R9 370|1|
      1 [CAL|AMD Radeon R9 290 Series|2|
      1 [CAL|AMD Radeon R9 270|1|
      1 [CAL|AMD Radeon R9 200 Series (TONGA / DRM 3.23.0 / 4.15.0-20-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD Radeon R9 200 Series (AMD TONGA / DRM 3.18.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD Radeon R9 200 / HD 7900 Series|4|
      1 [CAL|AMD Radeon R8 M535DX|2|
      1 [CAL|AMD Radeon R7 Series / HD 9000 Series|1|
      1 [CAL|AMD Radeon R7 M260|2|
      1 [CAL|AMD Radeon R7 A370|1|
      1 [CAL|AMD Radeon R7 430|1|
      1 [CAL|AMD Radeon R7 240 + HD 8570D Dual Graphics|2|
      1 [CAL|AMD Radeon R7 240 + HD 8570D Dual Graphics|1|
      1 [CAL|AMD Radeon  R7 240|1|
      1 [CAL|AMD Radeon R5 Series|1|
      1 [CAL|AMD Radeon R5 M240 Series|1|
      1 [CAL|AMD Radeon R5 M230 Series|1|
      1 [CAL|AMD Radeon R5 M200 Series|2|
      1 [CAL|AMD Radeon R5 Graphics|2|
      1 [CAL|AMD Radeon R3|1|
      1 [CAL|AMD Radeon R2|1|
      1 [CAL|AMD Radeon Pro WX 3100|2|
      1 [CAL|AMD Radeon Pro WX 2100|1|
      1 [CAL|AMD Radeon Pro 555 Compute Engine|1|-
      1 [CAL|AMD Radeon Pro 460|1|
      1 [CAL|AMD Radeon Pro 455|1|
      1 [CAL|AMD Radeon HD Vega10 GL XT Prototype Compute Engine|1|
      1 [CAL|AMD Radeon HD (unknown)|2|
      1 [CAL|AMD Radeon HD Tonga PRO Prototype Compute Engine|1|
      1 [CAL|AMD Radeon HD - FirePro D500 Compute Engine|1|
      1 [CAL|AMD Radeon HD 8990|2|
      1 [CAL|AMD Radeon HD 8690A|1|
      1 [CAL|AMD Radeon HD 8650G + R5 M200 Dual Graphics|2|
      1 [CAL|AMD Radeon HD 8610G|1|
      1 [CAL|AMD Radeon HD 8570M|2|
      1 [CAL|AMD Radeon HD 8570 Graphics|2|
      1 [CAL|AMD Radeon HD 8550G|1|
      1 [CAL|AMD Radeon HD 8500 Series (OLAND / DRM 3.23.0 / 4.15.6-gentoo, LLVM 5.0.1)|1|
      1 [CAL|AMD Radeon HD 8500 series|1|
      1 [CAL|AMD Radeon HD 8350G|1|
      1 [CAL|AMD Radeon HD 7970M|1|
      1 [CAL|AMD Radeon HD 7950 Compute Engine|1|-
      1 [CAL|AMD Radeon HD 7900 Series|6|
      1 [CAL|AMD Radeon HD 7800 series (Pitcairn)|1|
      1 [CAL|AMD Radeon HD 7800M Series|1|
      1 [CAL|AMD Radeon HD 7790/R7 260/R7 260X/R9 360 (Bonaire)|1|
      1 [CAL|AMD Radeon HD 7620G|2|
      1 [CAL|AMD Radeon HD 7600G|1|
      1 [CAL|AMD Radeon HD 7400/7500/7600/8300/8400/8500/8600 series (Trinity/Richland)|1|
      1 [CAL|AMD Radeon HD 6900 series (Cayman)|3|
      1 [CAL|AMD Radeon HD 6800 series (Barts)|1|
      1 [CAL|AMD Radeon HD 6500M/5600/5700 Series|1|
      1 [CAL|AMD Radeon HD 6250/6310 (Wrestler)|1|
      1 [CAL|AMD Radeon HD 5800 Series|2|
      1 [CAL|AMD Radeon HD 5800 Series|1|
      1 [CAL|AMD Radeon HD 5450|1|
      1 [CAL|AMD Radeon FirePro W8100|1|
      1 [CAL|AMD POLARIS11 (DRM 3.18.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD POLARIS10 (DRM 3.8.0 / 4.9.0-6-amd64, LLVM 3.9.1)|1|
      1 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.15.3-1-ARCH, LLVM 5.0.1)|1|
      1 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.15.15-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD PITCAIRN (DRM 2.50.0 / 4.15.11-1-ARCH, LLVM 5.0.1)|1|
      1 [CAL|AMD PITCAIRN (DRM 2.43.0, LLVM 3.8.0)|1|
      1 [CAL|AMD PITCAIRN (DRM 2.43.0 / 4.4.0-116-generic, LLVM 7.0.0)|1|
      1 [CAL|AMD PALM (DRM 2.50.0 / 4.14.34-1-lts, LLVM 6.0.0)|1|
      1 [CAL|AMD PALM (DRM 2.50.0 / 4.14.33-1-lts, LLVM 6.0.0)|1|
      1 [CAL|AMD PALM (DRM 2.49.0 / 4.9.0-6-amd64, LLVM 3.9.1)|1|
      1 [CAL|AMD OLAND (DRM 2.50.0 / 4.16.4-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD OLAND (DRM 2.50.0 / 4.16.3-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD OLAND (DRM 2.50.0 / 4.15.0-3-amd64, LLVM 5.0.1)|1|
      1 [CAL|AMD OLAND (DRM 2.50.0 / 4.14.0-3-amd64, LLVM 5.0.1)|1|
      1 [CAL|AMD OLAND (DRM 2.43.0 / 4.4.0-119-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD MULLINS (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.1)|1|
      1 [CAL|AMD MULLINS (DRM 2.49.0 / 4.9.0-6-amd64, LLVM 3.9.1)|1|
      1 [CAL|AMD KAVERI (DRM 3.23.0 / 4.16.4-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD KAVERI (DRM 2.50.0 / 4.15.9, LLVM 6.0.0)|1|
      1 [CAL|AMD KAVERI (DRM 2.50.0 / 4.14.5-hook, LLVM 5.0.0)|1|
      1 [CAL|AMD KAVERI (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD JUNIPER (DRM 2.50.0 / 4.15.17-200.fc26.x86_64, LLVM 4.0.1)|1|
      1 [CAL|AMD JUNIPER (DRM 2.50.0 / 4.15.13-2-default, LLVM 6.0.0)|1|
      1 [CAL|AMD JUNIPER (DRM 2.50.0 / 4.15.0-2-amd64, LLVM 5.0.1)|1|
      1 [CAL|AMD JUNIPER (DRM 2.50.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD HAWAII (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD HAWAII (DRM 2.50.0 / 4.13.0-36-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD HAWAII (DRM 2.43.0 / 4.4.0-119-generic, LLVM 5.0.0)|2|
      1 [CAL|AMD HAINAN (DRM 2.50.0 / 4.16.2-1-default, LLVM 6.0.0)|1|
      1 [CAL|AMD HAINAN (DRM 2.50.0 / 4.15.17-300.fc27.x86_64, LLVM 5.0.1)|2|
      1 [CAL|AMD Firepro W6150M|1|
      1 [CAL|AMD FirePro S9150 (FireGL V)|3|
      1 [CAL|AMD FirePro S9100|1|
      1 [CAL|AMD FirePro M5100|1|
      1 [CAL|AMD Firepro M4100 FireGL V|1|
      1 [CAL|AMD CYPRESS (DRM 2.50.0 / 4.15.12-1-ARCH, LLVM 6.0.0)|1|
      1 [CAL|AMD CEDAR (DRM 2.50.0 / 4.15.0-20-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD CEDAR (DRM 2.50.0 / 4.15.0-1-amd64, LLVM 5.0.1)|1|
      1 [CAL|AMD CEDAR (DRM 2.50.0 / 4.14.16-300.fc27.x86_64, LLVM 5.0.0)|1|
      1 [CAL|AMD CEDAR (DRM 2.50.0 / 4.13.16-1-pve, LLVM 3.9.1)|1|
      1 [CAL|AMD CEDAR (DRM 2.50.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CEDAR (DRM 2.49.0 / 4.9.0-6-686-pae, LLVM 3.9.1)|1|
      1 [CAL|AMD CAYMAN (DRM 2.50.0 / 4.13.0-38-lowlatency, LLVM 5.0.0)|1|
      1 [CAL|AMD CAYMAN (DRM 2.43.0 / 4.4.0-119-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CAYMAN (DRM 2.43.0 / 4.4.0-101-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD CARRIZO (DRM 3.18.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CAPE VERDE (DRM 2.50.0 / 4.16.3-301.fc28.x86_64, LLVM 6.0.0)|1|
      1 [CAL|AMD CAPE VERDE (DRM 2.50.0 / 4.16.0-rc6-amd64, LLVM 6.0.0)|1|
      1 [CAL|AMD CAPE VERDE (DRM 2.50.0 / 4.13.0-39-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CAPE VERDE (DRM 2.49.0 / 4.9.0-5-rt-amd64, LLVM 3.9.1)|1|
      1 [CAL|AMD CAPE VERDE (DRM 2.49.0 / 4.10.0-42-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CAICOS (DRM 2.50.0 / 4.15.0-20-generic, LLVM 6.0.0)|2|
      1 [CAL|AMD CAICOS (DRM 2.50.0 / 4.14.8-gentoo-r1, LLVM 4.0.1)|1|
      1 [CAL|AMD CAICOS (DRM 2.50.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD CAICOS (DRM 2.50.0 / 4.13.0-37-generic, LLVM 5.0.0)|1|
      1 [CAL|AMD BONAIRE (DRM 2.50.0 / 4.14.18-gentoo, LLVM 5.0.1)|1|
      1 [CAL|AMD BONAIRE (DRM 2.49.0 / 4.9.0-6-amd64, LLVM 3.9.1)|1|
      1 [CAL|AMD BARTS (DRM 2.49.0 / 4.10.0-37-generic, LLVM 4.0.0)|1|
      1 [CAL|AMD BARTS (DRM 2.43.0 / 4.4.0-121-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD BARTS (DRM 2.43.0 / 4.4.0-119-generic, LLVM 6.0.0)|1|
      1 [CAL|AMD ARUBA (DRM 2.50.0 / 4.13.0-38-generic, LLVM 5.0.0)|1|
      1 [CAL|687F:C3|6|
      1 [CAL|687F:C3|2|
      1 [CAL|687F:C3|1|
      1 [CAL|687F:C1|5|
      1 [CAL|67EF:CF|3|
