      8    Intel(R) Core(TM) i3-4020Y CPU @ 1.50GHz
      8    Intel(R) Core(TM) i3-2120T CPU @ 2.60GHz
      8    Intel(R) Core(TM)2 Quad CPU Q6700 @ 2.66GHz
      8    Intel(R) Core(TM)2 Duo CPU     T5850  @ 2.16GHz
      8    Intel(R) Core(TM)2 Duo CPU L9400 @ 1.86GHz
      8    Intel(R) Core(TM)2 Duo CPU E8235 @ 2.80GHz
      8    Intel(R) Core(TM)2 Duo CPU E7200 @ 2.53GHz
      8    Intel(R) Core(TM)2 CPU 6400 @ 2.13GHz
      8    Intel(R) Celeron(R) M processor         1.40GHz
      8    Intel(R) Celeron(R) M CPU        410  @ 1.46GHz
      8    Intel(R) Celeron(R) D CPU 3.20GHz
      8    Intel(R) Celeron(R) CPU G460 @ 1.80GHz
      8    Intel(R) Celeron(R) CPU G1630 @ 2.80GHz
      8    Intel(R) Celeron(R) CPU G1620T @ 2.40GHz
      8    Intel(R) Celeron(R) CPU 877 @ 1.40GHz
      8    Intel(R) Celeron(R) CPU 2.26GHz
      8    Intel(R) Atom(TM) CPU N550 @ 1.50GHz
      8    Intel(R) Atom(TM) CPU D525 @ 1.80GHz
      8    Genuine Intel(R) CPU           T2600  @ 2.16GHz
      8    Celeron(R) Dual-Core CPU       T3300  @ 2.00GHz
      8    AMD Turion(tm) II P520 Dual-Core Processor 
      8    AMD Turion(tm) II Dual-Core Mobile M500 
      8    AMD Phenom(tm) II N970 Quad-Core Processor 
      8    AMD Opteron(TM) Processor 6272 
      8    AMD Opteron 63xx class CPU 
      8    AMD GX-212JC SOC with Radeon(TM) R2E Graphics 
      8    AMD FX(tm)-6200 Six-Core Processor 
      8    AMD E2-7110 APU with AMD Radeon R2 Graphics 
      8    AMD E2-6110 APU with AMD Radeon R2 Graphics     
      8    AMD Athlon(tm) X4 840 Quad Core Processor 
      8    AMD Athlon(tm) X4 760K Quad Core Processor      
      8    AMD Athlon(tm) X4 750K Quad Core Processor      
      8    AMD Athlon(tm) X2 Dual Core Processor 3250e 
      8    AMD Athlon(tm) Processor LE-1640 
      8    AMD Athlon(tm) II X4 641 Quad-Core Processor 
      8    AMD Athlon(tm) Dual Core Processor 5050e 
      8    AMD Athlon(tm) 5000 Dual-Core Processor 
      8    AMD A8-5545M APU with Radeon(tm) HD Graphics    
      8    AMD A8-3520M APU with Radeon(tm) HD Graphics 
      8    AMD A4-7210 APU with AMD Radeon R3 Graphics     
      8    AMD A4-6210 APU with AMD Radeon R3 Graphics 
      7    x86 Family 6 Model 8 Stepping 10 996MHz  
      7    Virtual CPU 714389bda930 
      7    Six-Core AMD Opteron(tm) Processor 8435 
      7    Six-Core AMD Opteron(tm) Processor 2427 
      7    Quad-Core AMD Opteron(tm) Processor 8356 
      7    QEMU Virtual CPU version 1.4.1 
      7    QEMU Virtual CPU version 1.2.0 
      7    Pentium(R) Dual-Core CPU E6600 @ 3.06GHz
      7    Intel(R) Xeon(R) CPU           X3460  @ 2.80GHz
      7    Intel(R) Xeon(R) CPU           X3363  @ 2.83GHz
      7    Intel(R) Xeon(R) CPU L5630 @ 2.13GHz
      7    Intel(R) Xeon(R) CPU E5640 @ 2.67GHz
      7    Intel(R) Xeon(R) CPU E5540 @ 2.53GHz
      7    Intel(R) Xeon(R) CPU E5405 @ 2.00GHz
      7    Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
      7    Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz
      7    Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
      7    Intel(R) Xeon(R) CPU E5-2628L v2 @ 1.90GHz
      7    Intel(R) Xeon(R) CPU E5-2420 0 @ 1.90GHz
      7    Intel(R) Xeon(R) CPU E3-1271 v3 @ 3.60GHz
      7    Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
      7    Intel(R) Pentium(R) M processor 1.50GHz
      7    Intel(R) Pentium(R) Dual CPU E2200 @ 2.20GHz
      7    Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz
      7    Intel(R) Pentium(R) CPU G2130 @ 3.20GHz
      7    Intel(R) Pentium(R) CPU 4405U @ 2.10GHz
      7    Intel(R) Pentium(R) 4 CPU 2.26GHz
      7    Intel(R) Pentium(R) 4 CPU 1.50GHz
      7    Intel(R) Pentium(R) 4 CPU 1500MHz 
      7    Intel(R) Pentium(R) 3805U @ 1.90GHz
      7    Intel(R) Core(TM) i7 CPU X 990 @ 3.47GHz
      7    Intel(R) Core(TM) i7-4765T CPU @ 2.00GHz
      7    Intel(R) Core(TM) i7-4578U CPU @ 3.00GHz
      7    Intel(R) Core(TM) i7-3517UE CPU @ 1.70GHz
      7    Intel(R) Core(TM) i5 CPU M 460 @ 2.53GHz
      7    Intel(R) Core(TM) i5-7260U CPU @ 2.20GHz
      7    Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
      7    Intel(R) Core(TM) i5-3450S CPU @ 2.80GHz
      7    Intel(R) Core(TM) i5-2405S CPU @ 2.50GHz
      7    Intel(R) Core(TM) i5-2380P CPU @ 3.10GHz
      7    Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz
      7    Intel(R) Core(TM)2 Duo CPU T9400 @ 2.53GHz
      7    Intel(R) Core(TM)2 Duo CPU T9300 @ 2.50GHz
      7    Intel(R) Core(TM)2 Duo CPU T5450 @ 1.66GHz
      7    Intel(R) Core(TM)2 Duo CPU T5250 @ 1.50GHz
      7    Intel(R) Core(TM)2 Duo CPU     P9500  @ 2.53GHz
      7    Intel(R) Core(TM)2 Duo CPU     L7500  @ 1.60GHz
      7    Intel(R) Core(TM)2 CPU T7600 @ 2.33GHz
      7    Intel(R) Core(TM)2 CPU 6700 @ 2.66GHz
      7    Intel(R) Celeron(R) D CPU 3.46GHz
      7    Intel(R) Celeron(R) CPU N2940 @ 1.83GHz
      7    Intel(R) Celeron(R) CPU          550  @ 2.00GHz
      7    Intel(R) Celeron(R) CPU          540  @ 1.86GHz
      7    Intel(R) Celeron(R) CPU 2950M @ 2.00GHz
      7    Intel(R) Celeron(R) CPU 1.70GHz
      7    Intel(R) Atom(TM) CPU  Z3740  @ 1.33GHz
      7    Intel(R) Atom(TM) CPU Z2760  @ 1.80GHz
      7    Intel(R) Atom(TM) CPU D2550   @ 1.86GHz
      7    Genuine Intel(R) CPU T2500 @ 2.00GHz
      7    Dual-Core AMD Opteron(tm) Processor 2220 
      7    ARMv7 Processor rev 3 (v7l) @1008MHz
      7    AMD Turion(tm) II Neo N40L Dual-Core Processor 
      7    AMD Turion(tm) 64 Mobile Technology MK-36 
      7    AMD Sempron(tm) Processor LE-1250 
      7    AMD Sempron(tm) Processor LE-1150 
      7    AMD Sempron(tm) Processor 2500+ 
      7    AMD Sempron(tm) M100 
      7    AMD Phenom(tm) II X4 B45 Processor 
      7    AMD Phenom(tm) II X4 910e Processor 
      7    AMD Phenom(tm) 9350e Quad-Core Processor 
      7    AMD Opteron(tm) Processor 6376                  
      7    AMD Opteron(TM) Processor 6272                  
      7    AMD Duron(tm) Processor 
      7    AMD Athlon(tm) XP 2200+ 
      7    AMD Athlon(tm) II X4 651 Quad-Core Processor 
      7    AMD Athlon(tm) Dual Core Processor 5200B 
      7    AMD A9-9410 RADEON R5, 5 COMPUTE CORES 2C+3G 
      7    AMD A8-5550M APU with Radeon(tm) HD Graphics 
      7    AMD A6-9220 RADEON R4, 5 COMPUTE CORES 2C+3G 
      7    AMD A10-7700K APU with Radeon(TM) R7 Graphics   
      7    AMD A10-7300 Radeon R6, 10 Compute Cores 4C+6G  
      7    AMD A10-5745M APU with Radeon(tm) HD Graphics 
      6    Mobile Intel(R) Pentium(R) III CPU - M  1200MHz 
      6    Intel(R) Xeon(TM) CPU 3.80GHz
      6    Intel(R) Xeon(R) CPU           X5365  @ 3.00GHz
      6    Intel(R) Xeon(R) CPU           X3360  @ 2.83GHz
      6    Intel(R) Xeon(R) CPU           W3680  @ 3.33GHz
      6    Intel(R) Xeon(R) CPU W3670 @ 3.20GHz
      6    Intel(R) Xeon(R) CPU           L5638  @ 2.00GHz
      6    Intel(R) Xeon(R) CPU L5420 @ 2.50GHz
      6    Intel(R) Xeon(R) CPU L5335 @ 2.00GHz
      6    Intel(R) Xeon(R) CPU E7- 4870  @ 2.40GHz
      6    Intel(R) Xeon(R) CPU E7-4830 v2 @ 2.20GHz
      6    Intel(R) Xeon(R) CPU           E7450  @ 2.40GHz
      6    Intel(R) Xeon(R) CPU           E5472  @ 3.00GHz
      6    Intel(R) Xeon(R) CPU E5-2660 v4 @ 2.00GHz
      6    Intel(R) Xeon(R) CPU E5-2603 0 @ 1.80GHz
      6    Intel(R) Xeon(R) CPU E5-1603 0 @ 2.80GHz
      6    Intel(R) Xeon(R) CPU E3-1275L v3 @ 2.70GHz
      6    Intel(R) Xeon(R) CPU E3-1270 v3 @ 3.50GHz
      6    Intel(R) Xeon(R) CPU E3110 @ 3.00GHz
      6    Intel(R) Xeon(R) CPU D-1528 @ 1.90GHz
      6    Intel(R) Pentium(R) M processor 1300MHz 
      6    Intel(R) Pentium(R) III CPU - S         1400MHz 
      6    Intel(R) Pentium(R) Dual CPU T3400 @ 2.16GHz
      6    Intel(R) Pentium(R) CPU G3460 @ 3.50GHz
      6    Intel(R) Pentium(R) 4 CPU 3.80GHz
      6    Intel(R) Core(TM) i7 CPU 940 @ 2.93GHz
      6    Intel(R) Core(TM) i7-7920HQ CPU @ 3.10GHz
      6    Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz
      6    Intel(R) Core(TM) i7-5775R CPU @ 3.30GHz
      6    Intel(R) Core(TM) i7-4550U CPU @ 1.50GHz
      6    Intel(R) Core(TM) i7-3940XM CPU @ 3.00GHz
      6    Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
      6    Intel(R) Core(TM) i5-4288U CPU @ 2.60GHz
      6    Intel(R) Core(TM) i3 CPU       U 380  @ 1.33GHz
      6    Intel(R) Core(TM) i3 CPU       M 390  @ 2.67GHz
      6    Intel(R) Core(TM) i3-2312M CPU @ 2.10GHz
      6    Intel(R) Core(TM) i3-2105 CPU @ 3.10GHz
      6    Intel(R) Core(TM)2 Duo CPU T8100 @ 2.10GHz
      6    Intel(R) Core(TM)2 Duo CPU T6570 @ 2.10GHz
      6    Intel(R) Core(TM)2 Duo CPU T6500 @ 2.10GHz
      6    Intel(R) Core(TM)2 Duo CPU E8200 @ 2.66GHz
      6    Intel(R) Core(TM)2 Duo CPU E6850 @ 3.00GHz
      6    Intel(R) Core(TM)2 CPU T5500 @ 1.66GHz
      6    Intel(R) Celeron(R) M processor          900MHz 
      6    Intel(R) Celeron(R) M CPU        530  @ 1.73GHz
      6    Intel(R) Celeron(R) CPU  N2920  @ 1.86GHz
      6    Intel(R) Celeron(R) CPU  N2815  @ 1.86GHz
      6    Intel(R) Celeron(R) CPU  J3160  @ 1.60GHz
      6    Intel(R) Celeron(R) CPU B840 @ 1.90GHz
      6    Intel(R) Celeron(R) CPU 2.20GHz
      6    Intel(R) Celeron(R) 3205U @ 1.50GHz
      6    Intel(R) Atom(TM) CPU Z520   @ 1.33GHz
      6    Intel(R) Atom(TM) CPU Z3740 @ 1.33GHz
      6    Intel(R) Atom(TM) CPU N455 @ 1.66GHz
      6    Genuine Intel(R) CPU           U2300  @ 1.20GHz
      6    Genuine Intel(R) CPU 2140 @ 1.60GHz
      6    Dual-Core AMD Opteron(tm) Processor 2218 
      6    Athlon 64 Dual Core 5000+ 
      6    ARMv8 Processor rev 2 (v8l)
      6    ARMv7 Processor rev 2 (v7l) @1200MHz
      6    ARMv7 Processor rev 2 (v7l) @1024MHz
      6    ARMv7 Processor rev 0 (v7l) @1001MHz
      6    AMD Turion(tm) 64 X2 Mobile Technology TL-68 
      6    AMD Turion(tm) 64 X2 Mobile Technology TL-64 
      6    AMD Sempron(tm) Processor 3600+ 
      6    AMD Sempron(tm) Processor 3200+ 
      6    AMD Sempron(tm) Processor 3100+ 
      6    AMD Sempron(tm) M120 
      6    AMD Ryzen Threadripper 1920X 12-Core Processor 
      6    AMD Ryzen 5 1500X Quad-Core Processor           
      6    AMD Ryzen 3 1300X Quad-Core Processor           
      6    AMD Phenom(tm) II X6 1065T Processor 
      6    AMD Phenom(tm) II X4 850 Processor 
      6    AMD Phenom(tm) II X3 710 Processor 
      6    AMD Phenom(tm) II X2 545 Processor 
      6    AMD Phenom(tm) II P920 Quad-Core Processor 
      6    AMD Phenom(tm) II N850 Triple-Core Processor 
      6    AMD Phenom(tm) 8400 Triple-Core Processor 
      6    AMD Opteron 62xx class CPU 
      6    AMD G-T56N Processor 
      6    AMD Athlon(tm) XP 
      6    AMD Athlon(tm) X2 Dual-Core QL-60 
      6    AMD Athlon(tm) X2 Dual Core Processor L310 
      6    AMD Athlon(tm) II X2 B28 Processor 
      6    AMD Athlon(tm) II X2 260u Processor 
      6    AMD Athlon(tm) 64 Processor 3200+
      6    AMD Athlon(tm) 64 FX-60 Dual Core Processor 
      6    AMD A9-9410 RADEON R5, 5 COMPUTE CORES 2C+3G    
      6    AMD A8-9600 RADEON R7, 10 COMPUTE CORES 4C+6G 
      6    AMD A8-7650K Radeon R7, 10 Compute Cores 4C+6G 
      6    AMD A8-4555M APU with Radeon(tm) HD Graphics    
      6    AMD A8-3530MX APU with Radeon(tm) HD Graphics 
      6    AMD A6-6420K APU with Radeon(tm) HD Graphics    
      6    AMD A4-5300 APU with Radeon(tm) HD Graphics 
      6    AMD A4-4300M APU with Radeon(tm) HD Graphics    
      6    AMD A10-9700 RADEON R7, 10 COMPUTE CORES 4C+6G 
      6    AMD A10-5750M APU with Radeon(tm) HD Graphics 
      6    AMD A10-4600M APU with Radeon(tm) HD Graphics 
      5    Quad-Core AMD Opteron(tm) Processor 2376 
      5    QEMU Virtual CPU version 1.5.3 
      5    QEMU Virtual CPU version 1.0 
      5    Pentium III (Coppermine)
      5    Mobile Intel(R) Pentium(R) 4 CPU 3.06GHz
      5    Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz
      5    Intel(R) Xeon(R) CPU X5355 @ 2.66GHz
      5    Intel(R) Xeon(R) CPU           X3470  @ 2.93GHz
      5    Intel(R) Xeon(R) CPU W3680 @ 3.33GHz
      5    Intel(R) Xeon(R) CPU           W3565  @ 3.20GHz
      5    Intel(R) Xeon(R) CPU           L5639  @ 2.13GHz
      5    Intel(R) Xeon(R) CPU E7- 4820 @ 2.00GHz
      5    Intel(R) Xeon(R) CPU           E7330  @ 2.40GHz
      5    Intel(R) Xeon(R) CPU E5506 @ 2.13GHz
      5    Intel(R) Xeon(R) CPU E5410 @ 2.33GHz
      5    Intel(R) Xeon(R) CPU E5-2650L v2 @ 1.70GHz
      5    Intel(R) Xeon(R) CPU E5-2450L 0 @ 1.80GHz
      5    Intel(R) Xeon(R) CPU E5-2407 0 @ 2.20GHz
      5    Intel(R) Xeon(R) CPU E5-1680 v2 @ 3.00GHz
      5    Intel(R) Xeon(R) CPU E5-1650 v4 @ 3.60GHz
      5    Intel(R) Xeon(R) CPU E5-1630 v4 @ 3.70GHz
      5    Intel(R) Xeon(R) CPU E3-1226 v3 @ 3.30GHz
      5    Intel(R) Xeon(R) CPU 5130 @ 2.00GHz
      5    Intel(R) Xeon(R) CPU            5110  @ 1.60GHz
      5    Intel(R) Pentium(R) CPU G3440 @ 3.30GHz
      5    Intel(R) Core(TM) M-5Y71 CPU @ 1.20GHz
      5    Intel(R) Core(TM) M-5Y10c CPU @ 0.80GHz
      5    Intel(R) Core(TM) m5-6Y57 CPU @ 1.10GHz
      5    Intel(R) Core(TM) m5-6Y54 CPU @ 1.10GHz
      5    Intel(R) Core(TM) i7 CPU M 640 @ 2.80GHz
      5    Intel(R) Core(TM) i7-6950X CPU @ 3.00GHz
      5    Intel(R) Core(TM) i7-3687U CPU @ 2.10GHz
      5    Intel(R) Core(TM) i5-6600T CPU @ 2.70GHz
      5    Intel(R) Core(TM) i5-6198DU CPU @ 2.30GHz
      5    Intel(R) Core(TM) i5-5575R CPU @ 2.80GHz
      5    Intel(R) Core(TM) i5-3335S CPU @ 2.70GHz
      5    Intel(R) Core(TM) i3-7300 CPU @ 4.00GHz
      5    Intel(R) Core(TM) i3-2125 CPU @ 3.30GHz
      5    Intel(R) Core(TM)2 Extreme CPU X9100  @ 3.06GHz
      5    Intel(R) Core(TM)2 Extreme CPU X7900 @ 2.80GHz
      5    Intel(R) Core(TM)2 Duo CPU U9400 @ 1.40GHz
      5    Intel(R) Core(TM)2 Duo CPU T9800 @ 2.93GHz
      5    Intel(R) Core(TM)2 Duo CPU T7250 @ 2.00GHz
      5    Intel(R) Core(TM)2 Duo CPU T5870 @ 2.00GHz
      5    Intel(R) Core(TM)2 Duo CPU     T5470  @ 1.60GHz
      5    Intel(R) Core(TM)2 Duo CPU     P9700  @ 2.80GHz
      5    Intel(R) Core(TM)2 CPU         X6800  @ 2.93GHz
      5    Intel(R) Core(TM)2 CPU         T7600  @ 2.33GHz
      5    Intel(R) Core(TM)2 CPU 6300 @ 1.86GHz
      5    Intel(R) Celeron(R) D CPU 3.06GHz
      5    Intel(R) Celeron(R) CPU G465 @ 1.90GHz
      5    Intel(R) Celeron(R) CPU          440  @ 2.00GHz
      5    Intel(R) Celeron(R) CPU 420 @ 1.60GHz
      5    Intel(R) Celeron(R) CPU 3865U @ 1.80GHz
      5    Intel(R) Atom(TM) CPU D2700   @ 2.13GHz
      5    Intel(R) Atom(TM) CPU D2550 @ 1.86GHz
      5    Intel(R) Atom(TM) CPU  230   @ 1.60GHz
      5    Genuine Intel(R) CPU           T2130  @ 1.86GHz
      5    Genuine Intel(R) CPU           T1600  @ 1.66GHz
      5    Genuine Intel(R) CPU           T1500  @ 1.86GHz
      5    Genuine Intel(R) CPU             585  @ 2.16GHz
      5    Genuine Intel(R) CPU  @ 2.70GHz
      5    Genuine Intel(R) CPU  @ 2.10GHz
      5    Dual Core AMD Opteron(tm) Processor 185 
      5    Dual Core AMD Opteron(tm) Processor 180 
      5    Dual Core AMD Opteron(tm) Processor 175 
      5    ARMv7 Processor rev 9 (v7l) @1700MHz
      5    ARMv7 Processor rev 1 (v7l) @1024MHz
      5    AMD V140 Processor 
      5    AMD Turion(tm) II P560 Dual-Core Processor 
      5    AMD Turion(tm) 64 X2 Mobile Technology TL-62 
      5    AMD Turion(tm) 64 Mobile Technology ML-37 
      5    AMD Turion(tm) 64 Mobile Technology ML-32 
      5    AMD Turion(tm) 64 Mobile Technology ML-30 
      5    AMD Turion(tm) 64 Mobile Technology MK-38 
      5    AMD Ryzen Threadripper 1900X 8-Core Processor 
      5    AMD Processor Model Unknown 
      5    AMD Phenom(tm) II X4 B95 Processor 
      5    AMD Phenom(tm) II X4 910 Processor 
      5    AMD Phenom(tm) II N830 Triple-Core ProcessorAMD Phenom(tm) II N830 Triple-Core Processor  
      5    AMD Opteron(tm) Processor 6128 
      5    AMD Opteron(tm) Processor 4386 
      5    AMD Opteron(tm) Processor 246 
      5    AMD FX(tm)-4320 Quad-Core Processor             
      5    AMD FX(tm)-4170 Quad-Core Processor 
      5    AMD FX-7500 Radeon R7, 10 Compute Cores 4C+6G   
      5    AMD E2-2000 APU with Radeon(tm) HD Graphics 
      5    AMD E1-7010 APU with AMD Radeon R2 Graphics     
      5    AMD E1-2100 APU with Radeon(TM) HD Graphics 
      5    AMD C-60 Processor 
      5    AMD Athlon(TM) XP 2400+ 
      5    AMD Athlon(tm) XP 1900+ 
      5    AMD Athlon(tm) XP 1800+ 
      5    AMD Athlon(tm) XP 1700+ 
      5    AMD Athlon(tm) Processor TF-20 
      5    AMD Athlon(tm) processor 
      5    AMD Athlon(tm) II X4 600e Processor 
      5    AMD Athlon(tm) II X2 4450e Processor 
      5    AMD Athlon(tm) II X2 250e Processor 
      5    AMD Athlon(tm) 64 X2 Dual-Core Processor TK-42 
      5    AMD Athlon(tm) 64 Processor 3000+
      5    AMD Athlon Dual-Core QL-62 
      5    AMD A8-5557M APU with Radeon(tm) HD Graphics    
      5    AMD A6-7400K Radeon R5, 6 Compute Cores 2C+4G 
      5    AMD A6-4455M APU with Radeon(tm) HD Graphics 
      5    AMD A4-4000 APU with Radeon(tm) HD Graphics 
      5    AMD A12-9720P RADEON R7, 12 COMPUTE CORES 4C+8G 
      5    AMD A10-9700 RADEON R7, 10 COMPUTE CORES 4C+6G  
      4    x86 Family 6 Model 8 Stepping 6 863MHz
      4    Westmere E56xx/L56xx/X56xx (Nehalem-C) 
      4    Mobile Intel(R) Pentium(R) III CPU - M  1000MHz 
      4    Mobile AMD Sempron(tm) Processor 3600+ 
      4    Mobile AMD Sempron(tm) Processor 3500+ 
      4    Intel(R) Xeon(TM) CPU 2.00GHz
      4    Intel(R) Xeon(R) CPU X5677 @ 3.47GHz
      4    Intel(R) Xeon(R) CPU           X5677  @ 3.47GHz
      4    Intel(R) Xeon(R) CPU X5570 @ 2.93GHz
      4    Intel(R) Xeon(R) CPU X3440 @ 2.53GHz
      4    Intel(R) Xeon(R) CPU           X3330  @ 2.66GHz
      4    Intel(R) Xeon(R) CPU           W3690  @ 3.47GHz
      4    Intel(R) Xeon(R) CPU E7450 @ 2.40GHz
      4    Intel(R) Xeon(R) CPU E5606 @ 2.13GHz
      4    Intel(R) Xeon(R) CPU           E5310  @ 1.60GHz
      4    Intel(R) Xeon(R) CPU E5-26xx v4 
      4    Intel(R) Xeon(R) CPU E5-2699A v4 @ 2,40GHz
      4    Intel(R) Xeon(R) CPU E5-2687W v2 @ 3.40GHz
      4    Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz
      4    Intel(R) Xeon(R) CPU E5-2603 v2 @ 1.80GHz
      4    Intel(R) Xeon(R) CPU E5-2450 0 @ 2.10GHz
      4    Intel(R) Xeon(R) CPU E5-2420 v2 @ 2.20GHz
      4    Intel(R) Xeon(R) CPU E5-1660 0 @ 3.30GHz
      4    Intel(R) Xeon(R) CPU E5-1603 v3 @ 2.80GHz
      4    Intel(R) Xeon(R) CPU E31280 @ 3.50GHz
      4    Intel(R) Xeon(R) CPU E3-1270 v5 @ 3.60GHz
      4    Intel(R) Xeon(R) CPU E3-1265L V2 @ 2.50GHz
      4    Intel(R) Xeon(R) CPU E3-1245 v5 @ 3.50GHz
      4    Intel(R) Xeon(R) CPU E3-1240L v3 @ 2.00GHz
      4    Intel(R) Xeon(R) CPU E3-1220L V2 @ 2.30GHz
      4    Intel(R) Xeon(R) CPU D-1540 @ 2.00GHz
      4    Intel(R) Xeon(R) CPU            5148  @ 2.33GHz
      4    Intel(R) Xeon(R) CPU            3040  @ 1.86GHz
      4    Intel(R) Pentium(R) Dual CPU T2390 @ 1.86GHz
      4    Intel(R) Pentium(R) CPU G4400T @ 2.90GHz
      4    Intel(R) Pentium(R) CPU 967 @ 1.30GHz
      4    Intel(R) Pentium(R) 4 CPU 2.50GHz
      4    Intel(R) Core(TM) i7 CPU       X 940  @ 2.13GHz
      4    Intel(R) Core(TM) i7 CPU       X 000  @ 3.33GHz
      4    Intel(R) Core(TM) i7 CPU 970 @ 3.20GHz
      4    Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz
      4    Intel(R) Core(TM) i7-7740X CPU @ 4.30GHz
      4    Intel(R) Core(TM) i7-6560U CPU @ 2.20GHz
      4    Intel(R) Core(TM) i7-4702HQ CPU @ 2.20GHz
      4    Intel(R) Core(TM) i7-2637M CPU @ 1.70GHz
      4    Intel(R) Core(TM) i5 CPU       U 430  @ 1.20GHz
      4    Intel(R) Core(TM) i5 CPU 660 @ 3.33GHz
      4    Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz
      4    Intel(R) Core(TM) i5-7640X CPU @ 4.00GHz
      4    Intel(R) Core(TM) i5-4670S CPU @ 3.10GHz
      4    Intel(R) Core(TM) i5-3339Y CPU @ 1.50GHz
      4    Intel(R) Core(TM) i3-7350K CPU @ 4.20GHz
      4    Intel(R) Core(TM) i3-5020U CPU @ 2.20GHz
      4    Intel(R) Core(TM) i3-3229Y CPU @ 1.40GHz
      4    Intel(R) Core(TM) i3-2375M CPU @ 1.50GHz
      4    Intel(R) Core(TM) Duo CPU      T2300  @ 1.66GHz
      4    Intel(R) Core(TM) Duo CPU      T2250  @ 1.73GHz
      4    Intel(R) Core(TM)2 Quad CPU Q9500 @ 2.83GHz
      4    Intel(R) Core(TM)2 Extreme CPU X9650 @ 3.00GHz
      4    Intel(R) Core(TM)2 Duo CPU U7700 @ 1.33GHz
      4    Intel(R) Core(TM)2 Duo CPU T9550 @ 2.66GHz
      4    Intel(R) Core(TM)2 Duo CPU T9500 @ 2.60GHz
      4    Intel(R) Core(TM)2 Duo CPU     T9500  @ 2.60GHz
      4    Intel(R) Core(TM)2 Duo CPU T5800 @ 2.00GHz
      4    Intel(R) Core(TM)2 Duo CPU     P9600  @ 2.66GHz
      4    Intel(R) Core(TM)2 Duo CPU     P8800  @ 2.66GHz
      4    Intel(R) Core(TM)2 Duo CPU     P7570  @ 2.26GHz
      4    Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz
      4    Intel(R) Core(TM)2 CPU 6420 @ 2.13GHz
      4    Intel(R) Core(TM)2 CPU 4400 @ 2.00GHz
      4    Intel(R) Core(TM)2 CPU 4300 @ 1.80GHz
      4    Intel(R) Celeron(R) M CPU        440  @ 1.86GHz
      4    Intel(R) Celeron(R) CPU N2930 @ 1.83GHz
      4    Intel(R) Celeron(R) CPU        E3500  @ 2.70GHz
      4    Intel(R) Celeron(R) CPU        E1600  @ 2.40GHz
      4    Intel(R) Celeron(R) CPU          925  @ 2.30GHz
      4    Intel(R) Celeron(R) CPU 3.20GHz
      4    Intel(R) Celeron(R) CPU 2.50GHz
      4    Intel(R) Celeron(R) CPU 1.80GHz
      4    Intel(R) Atom(TM) x5-Z8500 CPU @ 1.44GHz
      4    Intel Core Processor (Skylake) 
      4    Genuine Intel(R) CPU           U2700  @ 1.30GHz
      4    Genuine Intel(R) CPU T2400 @ 1.83GHz
      4    Genuine Intel(R) CPU           T1400  @ 1.73GHz
      4    Genuine Intel(R) CPU            1400  @ 1.83GHz
      4    Genuine Intel(R) CPU 1300 @ 1.66GHz
      4    Genuine Intel(R) CPU 0000 @ 1.70GHz
      4    Dual-Core AMD Opteron(tm) Processor 8220 
      4    Dual Core AMD Opteron(tm) Processor 175    
      4    ARMv7 Processor rev 9 (v7l) @1400MHz
      4    ARMv7 Processor rev 4 (v7l) 
      4    ARMv7 Processor rev 1 (v7l) @800MHz
      4    ARMv7 processor rev 1 (v7l)
      4    AMD Turion(tm) X2 Dual-Core Mobile RM-75 
      4    AMD Turion(tm) II Neo N54L Dual-Core Processor 
      4    AMD Turion(tm) 64 X2 Mobile Technology TL-52 
      4    AMD Sempron(tm) X2 190 Processor 
      4    AMD Sempron(tm) Processor 3800+ 
      4    AMD Sempron(tm) 2600+ 
      4    AMD Sempron(tm) 2400+ 
      4    AMD Ryzen Threadripper 1950X 16-Core Processor  
      4    AMD Ryzen 3 2200G with Radeon Vega Graphics 
      4    AMD Phenom(tm) II X4 975 Processor 
      4    AMD Phenom(tm) II X4 905e Processor 
      4    AMD Phenom(tm) II X4 805 Processor 
      4    AMD Phenom(tm) II X3 B73 Processor 
      4    AMD Phenom(tm) II X2 511 Processor 
      4    AMD Phenom(tm) 8600B Triple-Core Processor 
      4    AMD Opteron(TM) Processor 6276                  
      4    AMD Opteron(TM) Processor 6274 
      4    AMD Opteron(tm) Processor 4234 
      4    AMD Opteron(tm) Processor 4122 
      4    AMD E2-3800 APU with Radeon(TM) HD Graphics     
      4    AMD E2-3000M APU with Radeon(tm) HD Graphics 
      4    AMD E1-6015 APU with Radeon(TM) R2 Graphics     
      4    AMD Athlon(tm) XP 2600+
